Time,Amplitude,Frequency,Device,Channel,Activate
2209652500,53.64078379,93.84034835,AOM,5,
2209652500,53.64078379,93.84034835,AOM,7,
2209652500,53.64078379,93.84034835,AOM,9,
2209660000,53.50684932,93.78082192,AOM,1,
2209660000,53.50684932,93.78082192,AOM,5,
2209660000,53.50684932,93.78082192,AOM,7,
2209660000,53.50684932,93.78082192,AOM,9,
2209667500,53.37324926,93.72144412,AOM,1,
2209667500,53.37324926,93.72144412,AOM,5,
2209667500,53.37324926,93.72144412,AOM,7,
2209667500,53.37324926,93.72144412,AOM,9,
2209675000,53.23998279,93.66221457,AOM,1,
2209675000,53.23998279,93.66221457,AOM,5,
2209675000,53.23998279,93.66221457,AOM,7,
2209675000,53.23998279,93.66221457,AOM,9,
2209682500,53.10704907,93.60313292,AOM,1,
2209682500,53.10704907,93.60313292,AOM,5,
2209682500,53.10704907,93.60313292,AOM,7,
2209682500,53.10704907,93.60313292,AOM,9,
2209690000,52.97444727,93.54419879,AOM,1,
2209690000,52.97444727,93.54419879,AOM,5,
2209690000,52.97444727,93.54419879,AOM,7,
2209690000,52.97444727,93.54419879,AOM,9,
2209697500,52.84217656,93.4854118,AOM,1,
2209697500,52.84217656,93.4854118,AOM,5,
2209697500,52.84217656,93.4854118,AOM,7,
2209697500,52.84217656,93.4854118,AOM,9,
2209705000,52.71023611,93.42677161,AOM,1,
2209705000,52.71023611,93.42677161,AOM,5,
2209705000,52.71023611,93.42677161,AOM,7,
2209705000,52.71023611,93.42677161,AOM,9,
2209712500,52.57862511,93.36827782,AOM,1,
2209712500,52.57862511,93.36827782,AOM,5,
2209712500,52.57862511,93.36827782,AOM,7,
2209712500,52.57862511,93.36827782,AOM,9,
2209720000,52.44734271,93.30993009,AOM,1,
2209720000,52.44734271,93.30993009,AOM,5,
2209720000,52.44734271,93.30993009,AOM,7,
2209720000,52.44734271,93.30993009,AOM,9,
2209727500,52.31638812,93.25172805,AOM,1,
2209727500,52.31638812,93.25172805,AOM,5,
2209727500,52.31638812,93.25172805,AOM,7,
2209727500,52.31638812,93.25172805,AOM,9,
2209735000,52.1857605,93.19367133,AOM,1,
2209735000,52.1857605,93.19367133,AOM,5,
2209735000,52.1857605,93.19367133,AOM,7,
2209735000,52.1857605,93.19367133,AOM,9,
2209742500,52.05545904,93.13575958,AOM,1,
2209742500,52.05545904,93.13575958,AOM,5,
2209742500,52.05545904,93.13575958,AOM,7,
2209742500,52.05545904,93.13575958,AOM,9,
2209750000,51.92548293,93.07799242,AOM,1,
2209750000,51.92548293,93.07799242,AOM,5,
2209750000,51.92548293,93.07799242,AOM,7,
2209750000,51.92548293,93.07799242,AOM,9,
2209757500,51.79583136,93.02036949,AOM,1,
2209757500,51.79583136,93.02036949,AOM,5,
2209757500,51.79583136,93.02036949,AOM,7,
2209757500,51.79583136,93.02036949,AOM,9,
2209765000,51.66650351,92.96289045,AOM,1,
2209765000,51.66650351,92.96289045,AOM,5,
2209765000,51.66650351,92.96289045,AOM,7,
2209765000,51.66650351,92.96289045,AOM,9,
2209772500,51.53749857,92.90555492,AOM,1,
2209772500,51.53749857,92.90555492,AOM,5,
2209772500,51.53749857,92.90555492,AOM,7,
2209772500,51.53749857,92.90555492,AOM,9,
2209780000,51.40881575,92.84836255,AOM,1,
2209780000,51.40881575,92.84836255,AOM,5,
2209780000,51.40881575,92.84836255,AOM,7,
2209780000,51.40881575,92.84836255,AOM,9,
2209787500,51.28045423,92.79131299,AOM,1,
2209787500,51.28045423,92.79131299,AOM,5,
2209787500,51.28045423,92.79131299,AOM,7,
2209787500,51.28045423,92.79131299,AOM,9,
2209795000,51.15241321,92.73440587,AOM,1,
2209795000,51.15241321,92.73440587,AOM,5,
2209795000,51.15241321,92.73440587,AOM,7,
2209795000,51.15241321,92.73440587,AOM,9,
2209802500,51.02469189,92.67764084,AOM,1,
2209802500,51.02469189,92.67764084,AOM,5,
2209802500,51.02469189,92.67764084,AOM,7,
2209802500,51.02469189,92.67764084,AOM,9,
2209810000,50.89728948,92.62101755,AOM,1,
2209810000,50.89728948,92.62101755,AOM,5,
2209810000,50.89728948,92.62101755,AOM,7,
2209810000,50.89728948,92.62101755,AOM,9,
2209817500,50.77020518,92.56453564,AOM,1,
2209817500,50.77020518,92.56453564,AOM,5,
2209817500,50.77020518,92.56453564,AOM,7,
2209817500,50.77020518,92.56453564,AOM,9,
2209825000,50.64343819,92.50819475,AOM,1,
2209825000,50.64343819,92.50819475,AOM,5,
2209825000,50.64343819,92.50819475,AOM,7,
2209825000,50.64343819,92.50819475,AOM,9,
2209832500,50.51698773,92.45199454,AOM,1,
2209832500,50.51698773,92.45199454,AOM,5,
2209832500,50.51698773,92.45199454,AOM,7,
2209832500,50.51698773,92.45199454,AOM,9,
2209840000,50.39085299,92.39593466,AOM,1,
2209840000,50.39085299,92.39593466,AOM,5,
2209840000,50.39085299,92.39593466,AOM,7,
2209840000,50.39085299,92.39593466,AOM,9,
2209847500,50.2650332,92.34001475,AOM,1,
2209847500,50.2650332,92.34001475,AOM,5,
2209847500,50.2650332,92.34001475,AOM,7,
2209847500,50.2650332,92.34001475,AOM,9,
2209855000,50.13952756,92.28423447,AOM,1,
2209855000,50.13952756,92.28423447,AOM,5,
2209855000,50.13952756,92.28423447,AOM,7,
2209855000,50.13952756,92.28423447,AOM,9,
2209862500,50.0143353,92.22859347,AOM,1,
2209862500,50.0143353,92.22859347,AOM,5,
2209862500,50.0143353,92.22859347,AOM,7,
2209862500,50.0143353,92.22859347,AOM,9,
2209870000,49.88945563,92.17309139,AOM,1,
2209870000,49.88945563,92.17309139,AOM,5,
2209870000,49.88945563,92.17309139,AOM,7,
2209870000,49.88945563,92.17309139,AOM,9,
2209877500,49.76488776,92.11772789,AOM,1,
2209877500,49.76488776,92.11772789,AOM,5,
2209877500,49.76488776,92.11772789,AOM,7,
2209877500,49.76488776,92.11772789,AOM,9,
2209885000,49.64063093,92.06250263,AOM,1,
2209885000,49.64063093,92.06250263,AOM,5,
2209885000,49.64063093,92.06250263,AOM,7,
2209885000,49.64063093,92.06250263,AOM,9,
2209892500,49.51668435,92.00741527,AOM,1,
2209892500,49.51668435,92.00741527,AOM,5,
2209892500,49.51668435,92.00741527,AOM,7,
2209892500,49.51668435,92.00741527,AOM,9,
2209900000,49.39304725,91.95246544,AOM,1,
2209900000,49.39304725,91.95246544,AOM,5,
2209900000,49.39304725,91.95246544,AOM,7,
2209900000,49.39304725,91.95246544,AOM,9,
2209907500,49.26971886,91.89765282,AOM,1,
2209907500,49.26971886,91.89765282,AOM,5,
2209907500,49.26971886,91.89765282,AOM,7,
2209907500,49.26971886,91.89765282,AOM,9,
2209915000,49.1466984,91.84297707,AOM,1,
2209915000,49.1466984,91.84297707,AOM,5,
2209915000,49.1466984,91.84297707,AOM,7,
2209915000,49.1466984,91.84297707,AOM,9,
2209922500,49.02398511,91.78843783,AOM,1,
2209922500,49.02398511,91.78843783,AOM,5,
2209922500,49.02398511,91.78843783,AOM,7,
2209922500,49.02398511,91.78843783,AOM,9,
2209930000,48.90157822,91.73403476,AOM,1,
2209930000,48.90157822,91.73403476,AOM,5,
2209930000,48.90157822,91.73403476,AOM,7,
2209930000,48.90157822,91.73403476,AOM,9,
2209937500,48.77947696,91.67976754,AOM,1,
2209937500,48.77947696,91.67976754,AOM,5,
2209937500,48.77947696,91.67976754,AOM,7,
2209937500,48.77947696,91.67976754,AOM,9,
2209945000,48.65768058,91.62563581,AOM,1,
2209945000,48.65768058,91.62563581,AOM,5,
2209945000,48.65768058,91.62563581,AOM,7,
2209945000,48.65768058,91.62563581,AOM,9,
2209952500,48.53618831,91.57163925,AOM,1,
2209952500,48.53618831,91.57163925,AOM,5,
2209952500,48.53618831,91.57163925,AOM,7,
2209952500,48.53618831,91.57163925,AOM,9,
2209960000,48.41499938,91.5177775,AOM,1,
2209960000,48.41499938,91.5177775,AOM,5,
2209960000,48.41499938,91.5177775,AOM,7,
2209960000,48.41499938,91.5177775,AOM,9,
2209967500,48.29411306,91.46405025,AOM,1,
2209967500,48.29411306,91.46405025,AOM,5,
2209967500,48.29411306,91.46405025,AOM,7,
2209967500,48.29411306,91.46405025,AOM,9,
2209975000,48.17352857,91.41045714,AOM,1,
2209975000,48.17352857,91.41045714,AOM,5,
2209975000,48.17352857,91.41045714,AOM,7,
2209975000,48.17352857,91.41045714,AOM,9,
2209982500,48.05324516,91.35699785,AOM,1,
2209982500,48.05324516,91.35699785,AOM,5,
2209982500,48.05324516,91.35699785,AOM,7,
2209982500,48.05324516,91.35699785,AOM,9,
2209990000,47.93326209,91.30367204,AOM,1,
2209990000,47.93326209,91.30367204,AOM,5,
2209990000,47.93326209,91.30367204,AOM,7,
2209990000,47.93326209,91.30367204,AOM,9,
2209997500,47.8135786,91.25047938,AOM,1,
2209997500,47.8135786,91.25047938,AOM,5,
2209997500,47.8135786,91.25047938,AOM,7,
2209997500,47.8135786,91.25047938,AOM,9,
2210005000,47.69419395,91.19741953,AOM,1,
2210005000,47.69419395,91.19741953,AOM,5,
2210005000,47.69419395,91.19741953,AOM,7,
2210005000,47.69419395,91.19741953,AOM,9,
2210012500,47.57510738,91.14449217,AOM,1,
2210012500,47.57510738,91.14449217,AOM,5,
2210012500,47.57510738,91.14449217,AOM,7,
2210012500,47.57510738,91.14449217,AOM,9,
2210020000,47.45631816,91.09169696,AOM,1,
2210020000,47.45631816,91.09169696,AOM,5,
2210020000,47.45631816,91.09169696,AOM,7,
2210020000,47.45631816,91.09169696,AOM,9,
2210027500,47.33782555,91.03903358,AOM,1,
2210027500,47.33782555,91.03903358,AOM,5,
2210027500,47.33782555,91.03903358,AOM,7,
2210027500,47.33782555,91.03903358,AOM,9,
2210035000,47.21962879,90.98650168,AOM,1,
2210035000,47.21962879,90.98650168,AOM,5,
2210035000,47.21962879,90.98650168,AOM,7,
2210035000,47.21962879,90.98650168,AOM,9,
2210042500,47.10172716,90.93410096,AOM,1,
2210042500,47.10172716,90.93410096,AOM,5,
2210042500,47.10172716,90.93410096,AOM,7,
2210042500,47.10172716,90.93410096,AOM,9,
2210050000,46.98411991,90.88183107,AOM,1,
2210050000,46.98411991,90.88183107,AOM,5,
2210050000,46.98411991,90.88183107,AOM,7,
2210050000,46.98411991,90.88183107,AOM,9,
2210057500,46.86680631,90.82969169,AOM,1,
2210057500,46.86680631,90.82969169,AOM,5,
2210057500,46.86680631,90.82969169,AOM,7,
2210057500,46.86680631,90.82969169,AOM,9,
2210065000,46.74978563,90.7776825,AOM,1,
2210065000,46.74978563,90.7776825,AOM,5,
2210065000,46.74978563,90.7776825,AOM,7,
2210065000,46.74978563,90.7776825,AOM,9,
2210072500,46.63305714,90.72580317,AOM,1,
2210072500,46.63305714,90.72580317,AOM,5,
2210072500,46.63305714,90.72580317,AOM,7,
2210072500,46.63305714,90.72580317,AOM,9,
2210080000,46.5166201,90.67405338,AOM,1,
2210080000,46.5166201,90.67405338,AOM,5,
2210080000,46.5166201,90.67405338,AOM,7,
2210080000,46.5166201,90.67405338,AOM,9,
2210087500,46.4004738,90.6224328,AOM,1,
2210087500,46.4004738,90.6224328,AOM,5,
2210087500,46.4004738,90.6224328,AOM,7,
2210087500,46.4004738,90.6224328,AOM,9,
2210095000,46.28461749,90.57094111,AOM,1,
2210095000,46.28461749,90.57094111,AOM,5,
2210095000,46.28461749,90.57094111,AOM,7,
2210095000,46.28461749,90.57094111,AOM,9,
2210102500,46.16905047,90.51957799,AOM,1,
2210102500,46.16905047,90.51957799,AOM,5,
2210102500,46.16905047,90.51957799,AOM,7,
2210102500,46.16905047,90.51957799,AOM,9,
2210110000,46.053772,90.46834311,AOM,1,
2210110000,46.053772,90.46834311,AOM,5,
2210110000,46.053772,90.46834311,AOM,7,
2210110000,46.053772,90.46834311,AOM,9,
2210117500,45.93878137,90.41723616,AOM,1,
2210117500,45.93878137,90.41723616,AOM,5,
2210117500,45.93878137,90.41723616,AOM,7,
2210117500,45.93878137,90.41723616,AOM,9,
2210125000,45.82407785,90.36625682,AOM,1,
2210125000,45.82407785,90.36625682,AOM,5,
2210125000,45.82407785,90.36625682,AOM,7,
2210125000,45.82407785,90.36625682,AOM,9,
2210132500,45.70966074,90.31540477,AOM,1,
2210132500,45.70966074,90.31540477,AOM,5,
2210132500,45.70966074,90.31540477,AOM,7,
2210132500,45.70966074,90.31540477,AOM,9,
2210140000,45.59552931,90.26467969,AOM,1,
2210140000,45.59552931,90.26467969,AOM,5,
2210140000,45.59552931,90.26467969,AOM,7,
2210140000,45.59552931,90.26467969,AOM,9,
2210147500,45.48168286,90.21408127,AOM,1,
2210147500,45.48168286,90.21408127,AOM,5,
2210147500,45.48168286,90.21408127,AOM,7,
2210147500,45.48168286,90.21408127,AOM,9,
2210155000,45.36812066,90.16360918,AOM,1,
2210155000,45.36812066,90.16360918,AOM,5,
2210155000,45.36812066,90.16360918,AOM,7,
2210155000,45.36812066,90.16360918,AOM,9,
2210162500,45.25484202,90.11326312,AOM,1,
2210162500,45.25484202,90.11326312,AOM,5,
2210162500,45.25484202,90.11326312,AOM,7,
2210162500,45.25484202,90.11326312,AOM,9,
2210170000,45.14184622,90.06304276,AOM,1,
2210170000,45.14184622,90.06304276,AOM,5,
2210170000,45.14184622,90.06304276,AOM,7,
2210170000,45.14184622,90.06304276,AOM,9,
2210177500,45.02913255,90.0129478,AOM,1,
2210177500,45.02913255,90.0129478,AOM,5,
2210177500,45.02913255,90.0129478,AOM,7,
2210177500,45.02913255,90.0129478,AOM,9,
2210185000,44.91670032,89.96297792,AOM,1,
2210185000,44.91670032,89.96297792,AOM,5,
2210185000,44.91670032,89.96297792,AOM,7,
2210185000,44.91670032,89.96297792,AOM,9,
2210192500,44.80454882,89.91313281,AOM,1,
2210192500,44.80454882,89.91313281,AOM,5,
2210192500,44.80454882,89.91313281,AOM,7,
2210192500,44.80454882,89.91313281,AOM,9,
2210200000,44.69267734,89.86341215,AOM,1,
2210200000,44.69267734,89.86341215,AOM,5,
2210200000,44.69267734,89.86341215,AOM,7,
2210200000,44.69267734,89.86341215,AOM,9,
2210207500,44.5810852,89.81381564,AOM,1,
2210207500,44.5810852,89.81381564,AOM,5,
2210207500,44.5810852,89.81381564,AOM,7,
2210207500,44.5810852,89.81381564,AOM,9,
2210215000,44.46977168,89.76434297,AOM,1,
2210215000,44.46977168,89.76434297,AOM,5,
2210215000,44.46977168,89.76434297,AOM,7,
2210215000,44.46977168,89.76434297,AOM,9,
2210222500,44.35873611,89.71499382,AOM,1,
2210222500,44.35873611,89.71499382,AOM,5,
2210222500,44.35873611,89.71499382,AOM,7,
2210222500,44.35873611,89.71499382,AOM,9,
2210230000,44.24797777,89.6657679,AOM,1,
2210230000,44.24797777,89.6657679,AOM,5,
2210230000,44.24797777,89.6657679,AOM,7,
2210230000,44.24797777,89.6657679,AOM,9,
2210237500,44.13749599,89.61666488,AOM,1,
2210237500,44.13749599,89.61666488,AOM,5,
2210237500,44.13749599,89.61666488,AOM,7,
2210237500,44.13749599,89.61666488,AOM,9,
2210245000,44.02729006,89.56768447,AOM,1,
2210245000,44.02729006,89.56768447,AOM,5,
2210245000,44.02729006,89.56768447,AOM,7,
2210245000,44.02729006,89.56768447,AOM,9,
2210252500,43.91735931,89.51882636,AOM,1,
2210252500,43.91735931,89.51882636,AOM,5,
2210252500,43.91735931,89.51882636,AOM,7,
2210252500,43.91735931,89.51882636,AOM,9,
2210260000,43.80770304,89.47009024,AOM,1,
2210260000,43.80770304,89.47009024,AOM,5,
2210260000,43.80770304,89.47009024,AOM,7,
2210260000,43.80770304,89.47009024,AOM,9,
2210267500,43.69832056,89.42147581,AOM,1,
2210267500,43.69832056,89.42147581,AOM,5,
2210267500,43.69832056,89.42147581,AOM,7,
2210267500,43.69832056,89.42147581,AOM,9,
2210275000,43.58921121,89.37298276,AOM,1,
2210275000,43.58921121,89.37298276,AOM,5,
2210275000,43.58921121,89.37298276,AOM,7,
2210275000,43.58921121,89.37298276,AOM,9,
2210282500,43.48037428,89.32461079,AOM,1,
2210282500,43.48037428,89.32461079,AOM,5,
2210282500,43.48037428,89.32461079,AOM,7,
2210282500,43.48037428,89.32461079,AOM,9,
2210290000,43.37180911,89.2763596,AOM,1,
2210290000,43.37180911,89.2763596,AOM,5,
2210290000,43.37180911,89.2763596,AOM,7,
2210290000,43.37180911,89.2763596,AOM,9,
2210297500,43.26351501,89.22822889,AOM,1,
2210297500,43.26351501,89.22822889,AOM,5,
2210297500,43.26351501,89.22822889,AOM,7,
2210297500,43.26351501,89.22822889,AOM,9,
2210305000,43.15549131,89.18021836,AOM,1,
2210305000,43.15549131,89.18021836,AOM,5,
2210305000,43.15549131,89.18021836,AOM,7,
2210305000,43.15549131,89.18021836,AOM,9,
2210312500,43.04773733,89.1323277,AOM,1,
2210312500,43.04773733,89.1323277,AOM,5,
2210312500,43.04773733,89.1323277,AOM,7,
2210312500,43.04773733,89.1323277,AOM,9,
2210320000,42.9402524,89.08455662,AOM,1,
2210320000,42.9402524,89.08455662,AOM,5,
2210320000,42.9402524,89.08455662,AOM,7,
2210320000,42.9402524,89.08455662,AOM,9,
2210327500,42.83303584,89.03690482,AOM,1,
2210327500,42.83303584,89.03690482,AOM,5,
2210327500,42.83303584,89.03690482,AOM,7,
2210327500,42.83303584,89.03690482,AOM,9,
2210335000,42.72608699,88.989372,AOM,1,
2210335000,42.72608699,88.989372,AOM,5,
2210335000,42.72608699,88.989372,AOM,7,
2210335000,42.72608699,88.989372,AOM,9,
2210342500,42.61940518,88.94195786,AOM,1,
2210342500,42.61940518,88.94195786,AOM,5,
2210342500,42.61940518,88.94195786,AOM,7,
2210342500,42.61940518,88.94195786,AOM,9,
2210350000,42.51298975,88.89466211,AOM,1,
2210350000,42.51298975,88.89466211,AOM,5,
2210350000,42.51298975,88.89466211,AOM,7,
2210350000,42.51298975,88.89466211,AOM,9,
2210357500,42.40684001,88.84748445,AOM,1,
2210357500,42.40684001,88.84748445,AOM,5,
2210357500,42.40684001,88.84748445,AOM,7,
2210357500,42.40684001,88.84748445,AOM,9,
2210365000,42.30095533,88.80042459,AOM,1,
2210365000,42.30095533,88.80042459,AOM,5,
2210365000,42.30095533,88.80042459,AOM,7,
2210365000,42.30095533,88.80042459,AOM,9,
2210372500,42.19533502,88.75348223,AOM,1,
2210372500,42.19533502,88.75348223,AOM,5,
2210372500,42.19533502,88.75348223,AOM,7,
2210372500,42.19533502,88.75348223,AOM,9,
2210380000,42.08997843,88.70665708,AOM,1,
2210380000,42.08997843,88.70665708,AOM,5,
2210380000,42.08997843,88.70665708,AOM,7,
2210380000,42.08997843,88.70665708,AOM,9,
2210387500,41.98488491,88.65994885,AOM,1,
2210387500,41.98488491,88.65994885,AOM,5,
2210387500,41.98488491,88.65994885,AOM,7,
2210387500,41.98488491,88.65994885,AOM,9,
2210395000,41.88005379,88.61335724,AOM,1,
2210395000,41.88005379,88.61335724,AOM,5,
2210395000,41.88005379,88.61335724,AOM,7,
2210395000,41.88005379,88.61335724,AOM,9,
2210402500,41.77548442,88.56688196,AOM,1,
2210402500,41.77548442,88.56688196,AOM,5,
2210402500,41.77548442,88.56688196,AOM,7,
2210402500,41.77548442,88.56688196,AOM,9,
2210410000,41.67117615,88.52052273,AOM,1,
2210410000,41.67117615,88.52052273,AOM,5,
2210410000,41.67117615,88.52052273,AOM,7,
2210410000,41.67117615,88.52052273,AOM,9,
2210417500,41.56712832,88.47427925,AOM,1,
2210417500,41.56712832,88.47427925,AOM,5,
2210417500,41.56712832,88.47427925,AOM,7,
2210417500,41.56712832,88.47427925,AOM,9,
2210425000,41.46334029,88.42815124,AOM,1,
2210425000,41.46334029,88.42815124,AOM,5,
2210425000,41.46334029,88.42815124,AOM,7,
2210425000,41.46334029,88.42815124,AOM,9,
2210432500,41.3598114,88.3821384,AOM,1,
2210432500,41.3598114,88.3821384,AOM,5,
2210432500,41.3598114,88.3821384,AOM,7,
2210432500,41.3598114,88.3821384,AOM,9,
2210440000,41.25654102,88.33624045,AOM,1,
2210440000,41.25654102,88.33624045,AOM,5,
2210440000,41.25654102,88.33624045,AOM,7,
2210440000,41.25654102,88.33624045,AOM,9,
2210447500,41.15352848,88.2904571,AOM,1,
2210447500,41.15352848,88.2904571,AOM,5,
2210447500,41.15352848,88.2904571,AOM,7,
2210447500,41.15352848,88.2904571,AOM,9,
2210455000,41.05077316,88.24478807,AOM,1,
2210455000,41.05077316,88.24478807,AOM,5,
2210455000,41.05077316,88.24478807,AOM,7,
2210455000,41.05077316,88.24478807,AOM,9,
2210462500,40.9482744,88.19923307,AOM,1,
2210462500,40.9482744,88.19923307,AOM,5,
2210462500,40.9482744,88.19923307,AOM,7,
2210462500,40.9482744,88.19923307,AOM,9,
2210470000,40.84603158,88.15379181,AOM,1,
2210470000,40.84603158,88.15379181,AOM,5,
2210470000,40.84603158,88.15379181,AOM,7,
2210470000,40.84603158,88.15379181,AOM,9,
2210477500,40.74404403,88.10846402,AOM,1,
2210477500,40.74404403,88.10846402,AOM,5,
2210477500,40.74404403,88.10846402,AOM,7,
2210477500,40.74404403,88.10846402,AOM,9,
2210485000,40.64231114,88.0632494,AOM,1,
2210485000,40.64231114,88.0632494,AOM,5,
2210485000,40.64231114,88.0632494,AOM,7,
2210485000,40.64231114,88.0632494,AOM,9,
2210492500,40.54083227,88.01814767,AOM,1,
2210492500,40.54083227,88.01814767,AOM,5,
2210492500,40.54083227,88.01814767,AOM,7,
2210492500,40.54083227,88.01814767,AOM,9,
2210500000,40.43960677,87.97315856,AOM,1,
2210500000,40.43960677,87.97315856,AOM,5,
2210500000,40.43960677,87.97315856,AOM,7,
2210500000,40.43960677,87.97315856,AOM,9,
2210507500,40.33863402,87.92828179,AOM,1,
2210507500,40.33863402,87.92828179,AOM,5,
2210507500,40.33863402,87.92828179,AOM,7,
2210507500,40.33863402,87.92828179,AOM,9,
2210515000,40.23791339,87.88351706,AOM,1,
2210515000,40.23791339,87.88351706,AOM,5,
2210515000,40.23791339,87.88351706,AOM,7,
2210515000,40.23791339,87.88351706,AOM,9,
2210522500,40.13744425,87.83886411,AOM,1,
2210522500,40.13744425,87.83886411,AOM,5,
2210522500,40.13744425,87.83886411,AOM,7,
2210522500,40.13744425,87.83886411,AOM,9,
2210530000,40.03722596,87.79432265,AOM,1,
2210530000,40.03722596,87.79432265,AOM,5,
2210530000,40.03722596,87.79432265,AOM,7,
2210530000,40.03722596,87.79432265,AOM,9,
2210537500,39.93725791,87.7498924,AOM,1,
2210537500,39.93725791,87.7498924,AOM,5,
2210537500,39.93725791,87.7498924,AOM,7,
2210537500,39.93725791,87.7498924,AOM,9,
2210545000,39.83753946,87.70557309,AOM,1,
2210545000,39.83753946,87.70557309,AOM,5,
2210545000,39.83753946,87.70557309,AOM,7,
2210545000,39.83753946,87.70557309,AOM,9,
2210552500,39.73807,87.66136445,AOM,1,
2210552500,39.73807,87.66136445,AOM,5,
2210552500,39.73807,87.66136445,AOM,7,
2210552500,39.73807,87.66136445,AOM,9,
2210560000,39.63884891,87.61726618,AOM,1,
2210560000,39.63884891,87.61726618,AOM,5,
2210560000,39.63884891,87.61726618,AOM,7,
2210560000,39.63884891,87.61726618,AOM,9,
2210567500,39.53987555,87.57327802,AOM,1,
2210567500,39.53987555,87.57327802,AOM,5,
2210567500,39.53987555,87.57327802,AOM,7,
2210567500,39.53987555,87.57327802,AOM,9,
2210575000,39.44114932,87.5293997,AOM,1,
2210575000,39.44114932,87.5293997,AOM,5,
2210575000,39.44114932,87.5293997,AOM,7,
2210575000,39.44114932,87.5293997,AOM,9,
2210582500,39.3426696,87.48563093,AOM,1,
2210582500,39.3426696,87.48563093,AOM,5,
2210582500,39.3426696,87.48563093,AOM,7,
2210582500,39.3426696,87.48563093,AOM,9,
2210590000,39.24443577,87.44197145,AOM,1,
2210590000,39.24443577,87.44197145,AOM,5,
2210590000,39.24443577,87.44197145,AOM,7,
2210590000,39.24443577,87.44197145,AOM,9,
2210597500,39.14644722,87.39842098,AOM,1,
2210597500,39.14644722,87.39842098,AOM,5,
2210597500,39.14644722,87.39842098,AOM,7,
2210597500,39.14644722,87.39842098,AOM,9,
2210605000,39.04870333,87.35497926,AOM,1,
2210605000,39.04870333,87.35497926,AOM,5,
2210605000,39.04870333,87.35497926,AOM,7,
2210605000,39.04870333,87.35497926,AOM,9,
2210612500,38.9512035,87.311646,AOM,1,
2210612500,38.9512035,87.311646,AOM,5,
2210612500,38.9512035,87.311646,AOM,7,
2210612500,38.9512035,87.311646,AOM,9,
2210620000,38.85394711,87.26842094,AOM,1,
2210620000,38.85394711,87.26842094,AOM,5,
2210620000,38.85394711,87.26842094,AOM,7,
2210620000,38.85394711,87.26842094,AOM,9,
2210627500,38.75693356,87.2253038,AOM,1,
2210627500,38.75693356,87.2253038,AOM,5,
2210627500,38.75693356,87.2253038,AOM,7,
2210627500,38.75693356,87.2253038,AOM,9,
2210635000,38.66016224,87.18229433,AOM,1,
2210635000,38.66016224,87.18229433,AOM,5,
2210635000,38.66016224,87.18229433,AOM,7,
2210635000,38.66016224,87.18229433,AOM,9,
2210642500,38.56363255,87.13939224,AOM,1,
2210642500,38.56363255,87.13939224,AOM,5,
2210642500,38.56363255,87.13939224,AOM,7,
2210642500,38.56363255,87.13939224,AOM,9,
2210650000,38.46734388,87.09659728,AOM,1,
2210650000,38.46734388,87.09659728,AOM,5,
2210650000,38.46734388,87.09659728,AOM,7,
2210650000,38.46734388,87.09659728,AOM,9,
2210657500,38.37129563,87.05390917,AOM,1,
2210657500,38.37129563,87.05390917,AOM,5,
2210657500,38.37129563,87.05390917,AOM,7,
2210657500,38.37129563,87.05390917,AOM,9,
2210665000,38.2754872,87.01132764,AOM,1,
2210665000,38.2754872,87.01132764,AOM,5,
2210665000,38.2754872,87.01132764,AOM,7,
2210665000,38.2754872,87.01132764,AOM,9,
2210672500,38.17991799,86.96885244,AOM,1,
2210672500,38.17991799,86.96885244,AOM,5,
2210672500,38.17991799,86.96885244,AOM,7,
2210672500,38.17991799,86.96885244,AOM,9,
2210680000,38.08458741,86.92648329,AOM,1,
2210680000,38.08458741,86.92648329,AOM,5,
2210680000,38.08458741,86.92648329,AOM,7,
2210680000,38.08458741,86.92648329,AOM,9,
2210687500,37.98949486,86.88421994,AOM,1,
2210687500,37.98949486,86.88421994,AOM,5,
2210687500,37.98949486,86.88421994,AOM,7,
2210687500,37.98949486,86.88421994,AOM,9,
2210695000,37.89463974,86.84206211,AOM,1,
2210695000,37.89463974,86.84206211,AOM,5,
2210695000,37.89463974,86.84206211,AOM,7,
2210695000,37.89463974,86.84206211,AOM,9,
2210702500,37.80002146,86.80000954,AOM,1,
2210702500,37.80002146,86.80000954,AOM,5,
2210702500,37.80002146,86.80000954,AOM,7,
2210702500,37.80002146,86.80000954,AOM,9,
2210710000,37.70563943,86.75806197,AOM,1,
2210710000,37.70563943,86.75806197,AOM,5,
2210710000,37.70563943,86.75806197,AOM,7,
2210710000,37.70563943,86.75806197,AOM,9,
2210717500,37.61149307,86.71621914,AOM,1,
2210717500,37.61149307,86.71621914,AOM,5,
2210717500,37.61149307,86.71621914,AOM,7,
2210717500,37.61149307,86.71621914,AOM,9,
2210725000,37.51758177,86.67448079,AOM,1,
2210725000,37.51758177,86.67448079,AOM,5,
2210725000,37.51758177,86.67448079,AOM,7,
2210725000,37.51758177,86.67448079,AOM,9,
2210732500,37.42390496,86.63284665,AOM,1,
2210732500,37.42390496,86.63284665,AOM,5,
2210732500,37.42390496,86.63284665,AOM,7,
2210732500,37.42390496,86.63284665,AOM,9,
2210740000,37.33046205,86.59131647,AOM,1,
2210740000,37.33046205,86.59131647,AOM,5,
2210740000,37.33046205,86.59131647,AOM,7,
