Time,Amplitude,Frequency
1001222500,59.87803063,96.61245806
1001230000,59.72852251,96.54601001
1001237500,59.5793877,96.47972787
1001245000,59.43062526,96.41361123
1001252500,59.28223427,96.34765967
1001260000,59.13421378,96.28187279
1001267500,58.98656289,96.21625017
1001275000,58.83928066,96.15079141
1001282500,58.69236618,96.08549608
1001290000,58.54581853,96.02036379
1001297500,58.39963678,95.95539413
1001305000,58.25382004,95.89058668
1001312500,58.10836738,95.82594106
1001320000,57.9632779,95.76145684
1001327500,57.81855069,95.69713364
1001335000,57.67418484,95.63297104
1001342500,57.53017946,95.56896865
1001350000,57.38653365,95.50512606
1001357500,57.2432465,95.44144289
1001365000,57.10031712,95.37791872
1001372500,56.95774461,95.31455316
1001380000,56.8155281,95.25134582
1001387500,56.67366668,95.1882963
1001395000,56.53215947,95.12540421
1001402500,56.39100558,95.06266915
1001410000,56.25020415,95.00009073
1001417500,56.10975427,94.93766856
1001425000,55.96965508,94.87540226
1001432500,55.8299057,94.81329142
1001440000,55.69050526,94.75133567
1001447500,55.55145289,94.68953462
1001455000,55.41274771,94.62788787
1001462500,55.27438886,94.56639505
1001470000,55.13637548,94.50505577
1001477500,54.9987067,94.44386964
1001485000,54.86138166,94.38283629
1001492500,54.7243995,94.32195533
1001500000,54.58775937,94.26122639
1001507500,54.45146042,94.20064908
1001515000,54.31550179,94.14022302
1001522500,54.17988263,94.07994783
1001530000,54.04460209,94.01982315
1001537500,53.90965934,93.95984859
1001545000,53.77505352,93.90002378
1001552500,53.64078379,93.84034835
1001560000,53.50684932,93.78082192
1001567500,53.37324926,93.72144412
1001575000,53.23998279,93.66221457
1001582500,53.10704907,93.60313292
1001590000,52.97444727,93.54419879
1001597500,52.84217656,93.4854118
1001605000,52.71023611,93.42677161
1001612500,52.57862511,93.36827782
1001620000,52.44734271,93.30993009
1001627500,52.31638812,93.25172805
1001635000,52.1857605,93.19367133
1001642500,52.05545904,93.13575958
1001650000,51.92548293,93.07799242
1001657500,51.79583136,93.02036949
1001665000,51.66650351,92.96289045
1001672500,51.53749857,92.90555492
1001680000,51.40881575,92.84836255
1001687500,51.28045423,92.79131299
1001695000,51.15241321,92.73440587
1001702500,51.02469189,92.67764084
1001710000,50.89728948,92.62101755
1001717500,50.77020518,92.56453564
1001725000,50.64343819,92.50819475
1001732500,50.51698773,92.45199454
1001740000,50.39085299,92.39593466
1001747500,50.2650332,92.34001475
1001755000,50.13952756,92.28423447
1001762500,50.0143353,92.22859347
1001770000,49.88945563,92.17309139
1001777500,49.76488776,92.11772789
1001785000,49.64063093,92.06250263
1001792500,49.51668435,92.00741527
1001800000,49.39304725,91.95246544
1001807500,49.26971886,91.89765282
1001815000,49.1466984,91.84297707
1001822500,49.02398511,91.78843783
1001830000,48.90157822,91.73403476
1001837500,48.77947696,91.67976754
1001845000,48.65768058,91.62563581
1001852500,48.53618831,91.57163925
1001860000,48.41499938,91.5177775
1001867500,48.29411306,91.46405025
1001875000,48.17352857,91.41045714
1001882500,48.05324516,91.35699785
1001890000,47.93326209,91.30367204
1001897500,47.8135786,91.25047938
1001905000,47.69419395,91.19741953
1001912500,47.57510738,91.14449217
1001920000,47.45631816,91.09169696
1001927500,47.33782555,91.03903358
1001935000,47.21962879,90.98650168
1001942500,47.10172716,90.93410096
1001950000,46.98411991,90.88183107
1001957500,46.86680631,90.82969169
1001965000,46.74978563,90.7776825
1001972500,46.63305714,90.72580317
1001980000,46.5166201,90.67405338
1001987500,46.4004738,90.6224328
1001995000,46.28461749,90.57094111
1002002500,46.16905047,90.51957799
1002010000,46.053772,90.46834311
1002017500,45.93878137,90.41723616
1002025000,45.82407785,90.36625682
1002032500,45.70966074,90.31540477
1002040000,45.59552931,90.26467969
1002047500,45.48168286,90.21408127
1002055000,45.36812066,90.16360918
1002062500,45.25484202,90.11326312
1002070000,45.14184622,90.06304276
1002077500,45.02913255,90.0129478
1002085000,44.91670032,89.96297792
1002092500,44.80454882,89.91313281
1002100000,44.69267734,89.86341215
1002107500,44.5810852,89.81381564
1002115000,44.46977168,89.76434297
1002122500,44.35873611,89.71499382
1002130000,44.24797777,89.6657679
1002137500,44.13749599,89.61666488
1002145000,44.02729006,89.56768447
1002152500,43.91735931,89.51882636
1002160000,43.80770304,89.47009024
1002167500,43.69832056,89.42147581
1002175000,43.58921121,89.37298276
1002182500,43.48037428,89.32461079
1002190000,43.37180911,89.2763596
1002197500,43.26351501,89.22822889
1002205000,43.15549131,89.18021836
1002212500,43.04773733,89.1323277
1002220000,42.9402524,89.08455662
1002227500,42.83303584,89.03690482
1002235000,42.72608699,88.989372
1002242500,42.61940518,88.94195786
1002250000,42.51298975,88.89466211
1002257500,42.40684001,88.84748445
1002265000,42.30095533,88.80042459
1002272500,42.19533502,88.75348223
1002280000,42.08997843,88.70665708
1002287500,41.98488491,88.65994885
1002295000,41.88005379,88.61335724
1002302500,41.77548442,88.56688196
1002310000,41.67117615,88.52052273
1002317500,41.56712832,88.47427925
1002325000,41.46334029,88.42815124
1002332500,41.3598114,88.3821384
1002340000,41.25654102,88.33624045
1002347500,41.15352848,88.2904571
1002355000,41.05077316,88.24478807
1002362500,40.9482744,88.19923307
1002370000,40.84603158,88.15379181
1002377500,40.74404403,88.10846402
1002385000,40.64231114,88.0632494
1002392500,40.54083227,88.01814767
1002400000,40.43960677,87.97315856
1002407500,40.33863402,87.92828179
1002415000,40.23791339,87.88351706
1002422500,40.13744425,87.83886411
1002430000,40.03722596,87.79432265
1002437500,39.93725791,87.7498924
1002445000,39.83753946,87.70557309
1002452500,39.73807,87.66136445
1002460000,39.63884891,87.61726618
1002467500,39.53987555,87.57327802
1002475000,39.44114932,87.5293997
1002482500,39.3426696,87.48563093
1002490000,39.24443577,87.44197145
1002497500,39.14644722,87.39842098
1002505000,39.04870333,87.35497926
1002512500,38.9512035,87.311646
1002520000,38.85394711,87.26842094
1002527500,38.75693356,87.2253038
1002535000,38.66016224,87.18229433
1002542500,38.56363255,87.13939224
1002550000,38.46734388,87.09659728
1002557500,38.37129563,87.05390917
1002565000,38.2754872,87.01132764
1002572500,38.17991799,86.96885244
1002580000,38.08458741,86.92648329
1002587500,37.98949486,86.88421994
1002595000,37.89463974,86.84206211
1002602500,37.80002146,86.80000954
1002610000,37.70563943,86.75806197
1002617500,37.61149307,86.71621914
1002625000,37.51758177,86.67448079
1002632500,37.42390496,86.63284665
1002640000,37.33046205,86.59131647
1002647500,37.23725246,86.54988998
1002655000,37.1442756,86.50856693
1002662500,37.05153089,86.46734706
1002670000,36.95901775,86.42623011
1002677500,36.8667356,86.38521582
1002685000,36.77468388,86.34430395
1002692500,36.68286199,86.30349422
1002700000,36.59126938,86.26278639
1002707500,36.49990546,86.2221802
1002715000,36.40876966,86.1816754
1002722500,36.31786142,86.14127174
1002730000,36.22718016,86.10096896
1002737500,36.13672533,86.06076681
1002745000,36.04649635,86.02066504
1002752500,35.95649266,85.9806634
1002760000,35.8667137,85.94076164
1002767500,35.7771589,85.90095951
1002775000,35.68782772,85.86125676
1002782500,35.59871958,85.82165315
1002790000,35.50983393,85.78214841
1002797500,35.42117022,85.74274232
1002805000,35.3327279,85.70343462
1002812500,35.2445064,85.66422507
1002820000,35.15650518,85.62511341
1002827500,35.06872369,85.58609942
1002835000,34.98116138,85.54718284
1002842500,34.8938177,85.50836342
1002850000,34.80669211,85.46964094
1002857500,34.71978406,85.43101514
1002865000,34.63309301,85.39248578
1002872500,34.54661842,85.35405263
1002880000,34.46035974,85.31571544
1002887500,34.37431644,85.27747397
1002895000,34.28848798,85.23932799
1002902500,34.20287382,85.20127725
1002910000,34.11747343,85.16332152
1002917500,34.03228627,85.12546057
1002925000,33.94731182,85.08769414
1002932500,33.86254954,85.05002202
1002940000,33.7779989,85.01244395
1002947500,33.69365937,84.97495972
1002955000,33.60953042,84.93756908
1002962500,33.52561154,84.9002718
1002970000,33.44190219,84.86306764
1002977500,33.35840186,84.82595638
1002985000,33.27511001,84.78893778
1002992500,33.19202613,84.75201161
1003000000,33.10914971,84.71517765
1003007500,33.02648021,84.67843565
1003015000,32.94401713,84.64178539
1003022500,32.86175995,84.60522665
1003030000,32.77970816,84.56875918
1003037500,32.69786124,84.53238277
1003045000,32.61621868,84.49609719
1003052500,32.53477998,84.45990221
1003060000,32.45354462,84.42379761
1003067500,32.37251209,84.38778315
1003075000,32.29168189,84.35185862
1003082500,32.21105351,84.31602378
1003090000,32.13062645,84.28027842
1003097500,32.05040021,84.24462232
1003105000,31.97037428,84.20905524
1003112500,31.89054817,84.17357697
1003120000,31.81092138,84.13818728
1003127500,31.7314934,84.10288596
1003135000,31.65226374,84.06767278
1003142500,31.57323192,84.03254752
1003150000,31.49439742,83.99750996
1003157500,31.41575976,83.9625599
1003165000,31.33731846,83.92769709
1003172500,31.25907301,83.89292134
1003180000,31.18102293,83.85823241
1003187500,31.10316773,83.8236301
1003195000,31.02550693,83.78911419
1003202500,30.94804004,83.75468446
1003210000,30.87076657,83.7203407
1003217500,30.79368604,83.68608269
1003225000,30.71679798,83.65191021
1003232500,30.64010189,83.61782306
1003240000,30.56359731,83.58382103
1003247500,30.48728375,83.54990389
1003255000,30.41116073,83.51607144
1003262500,30.33522778,83.48232346
1003270000,30.25948443,83.44865975
1003277500,30.1839302,83.41508009
1003285000,30.10856463,83.38158428
1003292500,30.03338722,83.3481721
1003300000,29.95839753,83.31484335
1003307500,29.88359508,83.28159781
1003315000,29.8089794,83.24843529
1003322500,29.73455003,83.21535557
1003330000,29.6603065,83.18235844
1003337500,29.58624834,83.14944371
1003345000,29.5123751,83.11661116
1003352500,29.43868631,83.08386058
1003360000,29.36518152,83.05119178
1003367500,29.29186025,83.01860456
1003375000,29.21872206,82.98609869
1003382500,29.14576649,82.953674
1003390000,29.07299308,82.92133026
1003397500,29.00040137,82.88906728
1003405000,28.92799092,82.85688485
1003412500,28.85576127,82.82478279
1003420000,28.78371196,82.79276087
1003427500,28.71184256,82.76081891
1003435000,28.6401526,82.72895671
1003442500,28.56864165,82.69717406
1003450000,28.49730924,82.66547078
1003457500,28.42615495,82.63384664
1003465000,28.35517832,82.60230148
1003472500,28.28437891,82.57083507
1003480000,28.21375628,82.53944724
1003487500,28.14330998,82.50813777
1003495000,28.07303958,82.47690648
1003502500,28.00294464,82.44575317
1003510000,27.93302471,82.41467765
1003517500,27.86327937,82.38367972
1003525000,27.79370817,82.35275919
1003532500,27.72431068,82.32191586
1003540000,27.65508647,82.29114954
1003547500,27.58603511,82.26046005
1003555000,27.51715615,82.22984718
1003562500,27.44844918,82.19931075
1003570000,27.37991377,82.16885056
1003577500,27.31154947,82.13846643
1003585000,27.24335588,82.10815817
1003592500,27.17533255,82.07792558
1003600000,27.10747907,82.04776848
1003607500,27.03979501,82.01768667
1003615000,26.97227996,81.98767998
1003622500,26.90493347,81.95774821
1003630000,26.83775515,81.92789118
1003637500,26.77074456,81.89810869
1003645000,26.70390129,81.86840057
1003652500,26.63722491,81.83876663
1003660000,26.57071502,81.80920668
1003667500,26.5043712,81.77972053
1003675000,26.43819303,81.75030801
1003682500,26.3721801,81.72096893
1003690000,26.30633199,81.69170311
1003697500,26.2406483,81.66251036
1003705000,26.17512861,81.63339049
1003712500,26.10977252,81.60434334
1003720000,26.04457961,81.57536872
1003727500,25.97954949,81.54646644
1003735000,25.91468173,81.51763633
1003742500,25.84997594,81.4888782
1003750000,25.78543172,81.46019187
1003757500,25.72104865,81.43157718
1003765000,25.65682634,81.40303393
1003772500,25.59276439,81.37456195
1003780000,25.52886238,81.34616106
1003787500,25.46511994,81.31783108
1003795000,25.40153665,81.28957185
1003802500,25.33811212,81.26138317
1003810000,25.27484596,81.23326487
1003817500,25.21173776,81.20521678
1003825000,25.14878714,81.17723873
1003832500,25.0859937,81.14933053
1003840000,25.02335704,81.12149202
1003847500,24.96087678,81.09372301
1003855000,24.89855253,81.06602335
1003862500,24.83638389,81.03839284
1003870000,24.77437048,81.01083132
1003877500,24.71251191,80.98333863
1003885000,24.65080779,80.95591457
1003892500,24.58925774,80.928559
1003900000,24.52786137,80.90127172
1003907500,24.46661831,80.87405258
1003915000,24.40552815,80.8469014
1003922500,24.34459054,80.81981802
1003930000,24.28380507,80.79280226
1003937500,24.22317139,80.76585395
1003945000,24.16268909,80.73897293
1003952500,24.10235781,80.71215903
1003960000,24.04217718,80.68541208
1003967500,23.9821468,80.65873191
1003975000,23.92226632,80.63211836
1003982500,23.86253535,80.60557127
1003990000,23.80295352,80.57909045
1003997500,23.74352046,80.55267576
1004005000,23.68423579,80.52632702
1004012500,23.62509915,80.50004407
1004020000,23.56611017,80.47382674
1004027500,23.50726848,80.44767488
1004035000,23.44857371,80.42158831
1004042500,23.39002549,80.39556688
1004050000,23.33162346,80.36961043
1004057500,23.27336725,80.34371878
1004065000,23.2152565,80.31789178
1004072500,23.15729085,80.29212927
1004080000,23.09946993,80.26643108
1004087500,23.04179338,80.24079706
1004095000,22.98426084,80.21522704
1004102500,22.92687195,80.18972087
1004110000,22.86962636,80.16427838
1004117500,22.8125237,80.13889942
1004125000,22.75556362,80.11358383
1004132500,22.69874577,80.08833145
1004140000,22.64206978,80.06314212
1004147500,22.5855353,80.03801569
1004155000,22.52914198,80.01295199
1004162500,22.47288947,79.98795088
1004170000,22.41677742,79.96301219
1004177500,22.36080547,79.93813576
1004185000,22.30497327,79.91332145
1004192500,22.24928048,79.8885691
1004200000,22.19372675,79.86387856
1004207500,22.13831174,79.83924966
